1,Time/d,Time/h,747,633,,747ln修正,633ln修正,747修正,633修正,Time,Time/h,747原始,633原始,,747ln修正,633ln修正,747修正,633修正,,,图例
2,10.18.21:22,,,,,,,,,10.18.21:22,56,13.911,4.2436,56,8.88157207918978,8.72048521929395,7206.85427314027,6137.13004690903,,,铅砖数据
3,10.20.09:28,,,,,,,,,10.20.09:28,91.7,10.8365,3.3091,91.7,8.63181225075867,8.47174950278427,5614.05192515883,4785.64827934458,,,铜砖数据
4,10.21.09:04,,,,,,,,,10.21.09:04,115,9.7307,2.9784,115,8.52417802116857,8.36645949726734,5041.17151000259,4307.38715517812,,,有机玻璃间隔12.5cm
5,10.22.09:04,,,,,,,,,10.22.09:04,138.9,8.2458,2.405,138.9,8.35859616491907,8.1526231572487,4271.89123466753,3478.13124771803,,,靶片在靶框3号位
6,10.23.09:03,,,,,,,,,10.23.09:03,162.7,6.8938,2.1032,162.7,8.17951464205223,8.01853324812451,3571.46229517464,3041.66554686094,,,靶片直接测量
7,10.24.09:03,,,,,,,,,10.24.09:03,186.9,6.1458,1.92,186.9,8.06466110680076,7.92739843973066,3183.94687598774,2776.72016449838
8,10.25.09:05,,,,,,,,,10.25.09:05,211.6,5.1718,1.7019,211.6,7.89211297551402,7.80681852770947,2679.34792105721,2461.3021083124
9,10.26.09:19,,,,,,,,,10.26.09:19,236.1,4.2808,1.381,236.1,7.70303209312731,7.59788112811813,2217.74867173164,1997.21382665222
10,10.27.09:23,,,,,,,,,10.27.09:23,260.7,3.7023,1.1169,260.7,7.55784643325746,7.38563024425562,1918.04590435247,1615.27018319179
11,10.28.09:24,,,,,,,,,10.28.09:24,284.9,3.2332,0.9738,284.9,7.4223645439899,7.24852391845744,1675.01985737309,1408.31775843152
12,10.29.12:05,309,20.541,14.3946,309,7.23630405770373,7.10218568716868,1390.57227492919,1216.04188267304,10.29.12:05,308.7,2.7115,0.8135,308.7,7.24639417241133,7.06866390136793,1404.7433945525,1176.49054886429,7.57551170938595,,17.6946527350953,,2.02492090150806,,2.87326248857492
13,10.30.11.00,330.7,18.4471,12.8627,330.7,7.1287883454571,6.98966420103286,1248.82069095206,1086.62845263213,10.30.09.00,331.3,2.4188,0.747,331.3,7.13216373452927,6.98338315984165,1253.10467370223,1080.31768900015,7.62655035554821,,17.2191432396252,,2.03163562714348,,2.84602174396538
14,10.31.11.30,356.4,15.7014,10.7048,356.4,6.9676310492499,6.80602478992545,1062.94394224104,904.33114818323,10.31.09.00,356.2,2.0244,0.651,356.2,6.95416554547013,6.84582761691741,1048.77836176732,941.481680775233,7.75607587433314,,16.4436251920123,,2.04847651999541,,2.79993787578221
15,11.01.09.00,378.8,13.2181,9.2648,378.8,6.79546827135741,6.66155482380484,894.830991054065,782.681341238322
16,11.02.09.00,402.8,11.3266,7.6911,402.8,6.64103511063987,6.47539636711757,766.781360654933,649.736687634709
