1,Time/d,Time/h,747,633,,747ln修正,633ln修正,747修正,633修正,Time,Time/h,747原始,633原始,,747ln修正,633ln修正,747修正,633修正,,,图例
2,10.18.21:22,,,,,,,,,10.18.21:22,56.2,14.0641,4.0998,56.2,8.86022337573542,8.75170523234257,7053.70435903598,6328.81194638729,,,铅砖数据
3,10.20.09:28,,,,,,,,,10.20.09:28,91.3,10.8812,3.356,91.3,8.6036344539287,8.55151682891488,5457.35367862446,5180.61683303472,,,铜砖数据
4,10.21.09:04,,,,,,,,,10.21.09:04,114.8,9.4603,2.9646,114.8,8.46370201949973,8.42750915640754,4744.71593260771,4576.41736091023,,,有机玻璃间隔12.5cm
5,10.22.09:04,,,,,,,,,10.22.09:04,138.7,8.1186,2.6057,138.7,8.31075564998072,8.29846839342962,4071.80013006659,4022.38774786608,,,靶片在靶框3号位
6,10.23.09:03,,,,,,,,,10.23.09:03,162.9,6.7688,2.2551,162.9,8.12892174309336,8.15396135817932,3394.82185603364,3481.17074498707,,,靶片直接测量
7,10.24.09:03,,,,,,,,,10.24.09:03,186.7,6.1559,1.7572,186.7,8.03400889599541,7.90448867342941,3087.4281798188,2712.56850387623
8,10.25.09:05,,,,,,,,,10.25.09:05,211.2,5.0744,1.5851,211.2,7.84080621580275,7.80141453713163,2545.01300470646,2446.89980394617
9,10.26.09:19,,,,,,,,,10.26.09:19,235.7,4.2538,1.3632,235.7,7.66441062556351,7.65060191740284,2133.44953480616,2104.35544302531
10,10.27.09:23,,,,,,,,,10.27.09:23,260.1,3.6513,1.1325,260.1,7.51168119303169,7.46519461868497,1831.27187137094,1748.22662795346
11,10.28.09:24,,,,,,,,,10.28.09:24,284.3,3.026,0.9821,284.3,7.32383953983137,7.32270489749151,1517.65910299577,1516.05595700936
12,10.29.12:05,309.2,20.9821,14.5046,309.2,7.21277668855702,7.14341560151259,1358.04616000065,1266.65000600342,10.29.12:05,308.1,2.6744,0.808,308.1,7.20032298058896,7.12757381984888,1341.3177478691,1247.29988113589,7.84553544720311,,17.9512376237624,,2.05994463716408,,2.88765906095647
13,10.30.11.00,330.6,17.7485,12.8052,330.6,7.04540800057744,7.01880109944554,1148.75452270133,1118.24570528488,10.30.09.00,331.8,2.2869,0.706,331.8,7.04379511314541,6.99262699882103,1146.9711178589,1089.8437080222,7.76094276094276,,18.1376770538244,,2.04910381662805,,2.89799137991728
14,10.31.11.30,356.5,15.2636,10.2991,356.5,6.89457790418102,6.80100627379424,987.921769879368,899.394335371528,10.31.09.00,355.6,1.9978,0.6079,355.6,6.90864449958112,6.84302215608246,1001.97599337903,938.407917998155,7.64020422464711,,16.9420957394308,,2.03342433379592,,2.82980139700454
15,11.01.09.00,378.6,13.1276,9.2286,378.6,6.7438238793667,6.69125711872084,849.67123262326,805.910279870055
16,11.02.09.00,426.7,9.7253,6.6814,426.7,6.44383773262695,6.36827730744504,629.460650738215,583.469750983225
